frag_ID,,Locus,attivita,ware,fragment_type,weight_g,surface_area,diameter,perc_preserved,rim_length,rim_height,height_of_preserved_wall,basefloorlength,lengthpreserved.lid,angle_f_rim,angle_of_body,open_closed,main_angle_up,secondary_base_angle,upper_thickness,central_thickness,lowerthickness,surface_treat,macro_fabric,SAS_notes,morphology_notes,edges,chip,chip_length,calcium_crust,perc_calc_int,perc_calc_ext,stains,abras_base_int,abras_wall_int,abras_rim_int,abras_base_ext,abras_wall_ext,abras_rim_ext,location_of_abrasion,direction_scratches_ext,scratch_dir_ext_num,concentric_scr_ext,chordal_scr_ext,radial_scr_ext,criss_cross_e,surface_area_abrasion_e,direction_scratches_int,scratch_dir_int_num,concentric_scr_int,chordal_scr_int,radial_scr_int,criss_cross_i,surface_area_abrasion_i,microscopic_image,blackening_int,BL_int_1,BL_int_2,BL_int_3,BL_int_4,BL_int_5,BL_int_6,BL_int_7,BL_int_8,BL_int_9,BL_int_10,BL_int_11,BL_int_22,blackening_location_int,blackening_ext,BL_ext_1,BL_ext_2,BL_ext_3,BL_ext_4,BL_ext_5,BL_ext_6,BL_ext_7,BL_ext_8,BL_ext_9,BL_ext_10,BL_ext_11,BL_ext_22,blackening_location_ext,bottom_base,alteration_notes,frag_type_num,ware_num,filter_MusarnaRIM_WHOLE,site_num,filter_LARGERVESSELS_percpres,PrimaryLast,filter_Musarna_cookware_rims,filter_$,Rdiamete,Ndiamete,dup_diam_CW,RAN001,NTI001,julie_period,nov19.3pm_period,cistern,ocu_num,funct_type,RAN002,NTI002,black_tot,black_tot_int,black_tot_ext,both_fours,abras_tot_int,abras_tot_ext,R_olladiam,N_olladiam,R_ollaangle,N_ollarimangle,Rangle_f,Nangle_f,RAN003,NTI003,cookware_base_groups,int_cookware_black5,RAN004,NTI004,PERIOD_old,PERIOD,period_pop_jan22,collapsed_periods
176,Populonia,4695,79,da fuoco,rim,51,36,22,7,5.0,6.5,,,,50,50,o,,,4.98,7.08,7.87,none,"huge (5mm long) pieces of mica visible on surface; they could be horneblendes b/c of the their diamond shape, but they?re white instead of brown-gold",,,1,lip,2,Y,5,20,,0,0,0,0,0,0,,,,,,,,,,,,,,,,Y,3,0,0,0,1,0,0,0,0,0,0,0,0,4,3,0,0,0,0,1,0,0,0,0,0,0,0,5.,0,,10,14,0,3,1,0,0,0,,,22.00,,,7,7,,2,2,,,1,1,1,,0.00,0.00,,,,,,,,,,0,,,7,7,8,
177,Populonia,4695,79,da fuoco,rim or lid,16,16,,4,2.0,4.0,,,,,,o,,,8.31,9.49,10.64,handmade; black burnished,"large brown spheres, poorly sorted",,this looks like iron age impasto,1,,,,,,,0,1,0,0,0,0,wall_int,,,,,,,,concentric,1,1,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,11,14,0,3,0,0,0,0,,,,,,7,7,,1,4,,,0,0,0,,1.00,0.00,,,,,,,,,,,,,7,7,8,
178,Populonia,4695,79,da fuoco,rim,64,49,13,12,5.0,7.0,,,,70,60,u,,,6.32,7.06,6.72,no,"very fine mica, fine brown specks",,,1,lip,2,Y,20,20,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,4,0,0,0,1,0,0,0,0,0,1,0,0,410.,0,"lip chip is full of calcium, so maybe predep",10,14,0,3,1,0,0,0,,,13.00,,,7,7,,2,2,,,1,0,1,,0.00,0.00,,,,,,,,,,,,,7,7,8,
179,Populonia,4695,79,da fuoco,rim,52,49,10,14,6.5,6.0,,,,75,75,o,,,5.18,4.89,6.08,no,large micas visible on surface; quartz in break,,,1,,,Y,40,70,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3,0,0,0,1,0,0,0,0,0,0,0,0,4.,3,0,0,0,0,1,0,0,0,0,0,0,0,5.,0,blackening seems to stop a few cm below ext rim,10,14,0,3,1,0,0,0,,,10.00,,,7,7,,2,2,,,1,1,1,,0.00,0.00,,,,,,,,,,0,,,7,7,8,
197,Populonia,4695,79,da fuoco,rim,11,16,,4,3.0,4.0,,,,,,o,,,5.70,,4.99,no,white and brown flecks; one pebble of quartzite poss,,,1,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,3,0,0,0,1,0,0,0,0,0,0,0,0,4.,0,,10,14,0,3,0,0,0,0,,,,,,7,7,,1,,,,1,0,1,,0.00,0.00,,,,,,,,,,,,,7,7,8,
200,Populonia,4695,79,da fuoco,base,120,64,,4,,,8.0,1.0,,,,,,,10.91,9.42,22.07,none,very fine mica; large black spheres; shperic pores; visible grains of quartz,,broken on the bottom so you can only see the interior of the base,1,,,Y,20,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2,0,1,0,0,0,0,0,0,0,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,5,14,0,3,0,0,0,0,,,,,,7,7,,,,,,1,1,0,,0.00,0.00,,,,,,,,,,0,,,7,7,8,
201,Populonia,4695,79,da fuoco,base,44,36,7,52,,,2.0,4.0,,,,,125,,6.72,,7.35,none,very large grains of quartz; pebbles,,,1,,,Y,80,90,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,1,0,0,0,0,0,7,3,0,0,0,0,0,0,1,0,0,0,0,0,7.,1,pattern on ext and int,5,14,0,3,0,0,0,0,,,7.00,,,7,7,,,,,,1,1,1,,0.00,0.00,,,,,,,,,1,0,,,7,7,8,
202,Populonia,4695,79,da fuoco,base,21,25,10,14,,,2.0,5.0,,,,,125,,2.84,6.91,3.28,no,very fine mica visible on surface; small orange and brown grains in break,,,1,,,Y,2,20,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,4,0,0,0,0,0,0,0,0,0,1,0,0,10,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,5,14,0,3,0,0,0,0,,,10.00,,,7,7,,,,,,1,0,1,,0.00,0.00,,,,,,,,,1,,,,7,7,8,
203,Populonia,4695,79,da fuoco,base,35,25,10,12,,,3.5,2.0,,,,,120,,5.82,11.25,8.26,no,very fine mica visible on surface,,,2,,,Y,0,20,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,4,0,0,0,0,0,0,0,0,0,1,0,0,10,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,5,14,0,3,0,0,0,0,,,10.00,,,7,7,,,,,,1,0,1,,0.00,0.00,,,,,,,,,2,,,,7,7,8,
204,Populonia,4695,79,da fuoco,base,32,25,7,22,,,2.0,2.5,,,,,120,,6.58,11.35,4.60,no,fien mica visible on sruface; jgrains of qaurtz in the break,,,1,,,Y,0,90,light layer of calcium,0,0,0,0,0,0,,,,,,,,,,,,,,,,,4,0,0,0,0,0,0,0,0,0,1,0,0,10,,0,0,0,0,0,0,0,0,0,0,0,0,,0,interior base floor has fine cracks,5,14,0,3,0,0,0,0,,,7.00,,,7,7,,,,,,1,0,1,,0.00,0.00,,,,,,,,,2,,,,7,7,8,
205,Populonia,4695,79,da fuoco,base,27,16,12,10,,,2.5,1.0,,,,,130,,8.15,11.26,8.39,no,fine mica visible on surface,,,1,,,N,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,3,0,1,0,0,0,0,0,0,0,0,0,0,2.,0,could be this formation,5,14,0,3,0,0,0,0,,,12.00,,,7,7,,,,,,1,0,1,,0.00,0.00,,,,,,,,,1,,,,7,7,8,
206,Populonia,4695,79,da fuoco,base,25,16,7,25,,,2.0,2.0,,,,,140,,8.43,9.37,10.38,no,very fine mica visible on surface; fine black specks,,,2,base,1,Y,2,50,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,1,0,0,0,0,0,7,2,0,0,0,0,0,0,1,0,0,0,0,0,7.,1,,5,14,0,3,0,0,0,0,,,7.00,,,7,7,,,,,,1,1,1,,0.00,0.00,,,,,,,,,1,0,,,7,7,8,
207,Populonia,4695,79,da fuoco,base,23,16,10,15,,,3.0,2.0,,,,,120,,4.73,8.77,7.86,no,very white white inclusions,,,1,,,Y,10,40,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,3,0,1,0,0,0,0,1,0,0,0,0,0,72.,1,probably 7 but maybe 2,5,14,0,3,0,0,0,0,,,10.00,,,7,7,,,,,,1,0,1,,0.00,0.00,,,,,,,,,2,,,,7,7,8,
208,Populonia,4695,79,da fuoco,base,6,4,5,4,,,2.5,0.5,,,,,125,,6.19,9.15,7.33,no,fine quartz specks,,,2,,,Y,0,30,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,5,14,0,3,0,0,0,0,,,5.00,,,7,7,,,,,,0,0,0,,0.00,0.00,,,,,,,,,1,,,,7,7,8,
209,Populonia,4695,79,da fuoco,lid with knob,58,25,4,100,,,,,1.0,,,,,,9.62,,,no,fine black specks,,,2,,,Y,5,20,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3,0,1,0,0,0,0,0,0,0,0,0,0,2.,,0,0,0,0,0,0,0,0,0,0,0,0,,0,interior and around ext knob,9,14,0,3,0,0,0,0,,,4.00,,,7,7,,,5,,,1,1,0,,0.00,0.00,,,,,,,,,,0,,,7,7,8,
210,Populonia,4695,79,da fuoco,lid with knob,70,36,4,100,,,,,1.0,,,,,,8.45,,,no,fine mica visible on surface; brown granular spheres,,,1,,,Y,5,10,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,0,1,0,0,10.,2,0,0,0,0,0,0,0,0,0,1,0,0,10.,0,int and around knob edges ext,9,14,0,3,0,0,0,0,,,4.00,,,7,7,,,5,,,1,1,1,,0.00,0.00,,,,,,,,,,0,,,7,7,8,
211,Populonia,4695,79,da fuoco,lid with knob,27,16,4,100,,,,,1.0,,,,,,6.93,,,no,very fine whie specks,,,2,,,Y,0,10,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,9,14,0,3,0,0,0,0,,,4.00,,,7,7,,,5,,,0,0,0,,0.00,0.00,,,,,,,,,,,,,7,7,8,
218,Populonia,4695,79,comune ?pasta grigia?,rim,7,9,9,20,6.0,2.0,,,,40,,u,,,5.98,,4.50,smoothed,no inclusions,,"According to Costanza Quaratesi (09.22.2011), pasta grigia here is just descriptive of the colour of the commonware. it doesn?t have any meaning in terms of date or production.",1,,,Y,10,5,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,10,12,0,3,1,0,0,0,,,9.00,,,7,7,,1,8,,,0,0,0,,0.00,0.00,,,,,,,,,,,,,7,7,8,
219,Populonia,4695,79,thinwall,base,3,9,3,30,,,2.5,1.0,,,,,100,,2.70,2.33,2.55,no,no inclusions,,,1,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,1,0,0,0,0,0,0,6.,1,,5,29,0,3,0,0,0,0,,,3.00,,,7,7,,,10,,,1,0,1,,0.00,0.00,,,,,,,,,,,,,7,7,8,
220,Populonia,4695,79,thinwall,rim,3,9,8,20,5.0,2.5,,,,20,50,o,,,1.96,2.16,1.43,no,mostly no inclusions; rare brown sphere grains,,,1,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,10,29,0,3,1,0,0,0,,,8.00,,,7,7,,2,10,,,0,0,0,,0.00,0.00,,,,,,,,,,,,,7,7,8,
222,Populonia,4695,79,da fuoco,rim,153,81,28,28,14.5,10.0,,4.5,,10,85,o,,,8.55,6.99,7.42,no,visible mica on surface; large brown granular spheres,,perhaps not-flat bottom preserved; of this is just some weird carination,1,lip,3,Y,40,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,10,14,0,3,1,0,0,0,,,28.00,,,7,7,,1,1,,,0,0,0,,0.00,0.00,,,,,,,,,,,,,7,7,8,
223,Populonia,4695,79,da fuoco,rim,333,324,19,15,10.0,13.0,,,,,90,o,,,6.05,9.14,8.61,no,visible mica on surface; large brown spheres,,,1,lip,4,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2,0,0,0,1,0,0,0,0,0,0,0,0,4,2,0,0,0,1,0,0,0,0,0,0,0,0,4.,0,2 cm chip on rim lip; 4 cm chip on flange lip; blackening on very edge of lip and on edge of flange lip,10,14,0,3,1,0,0,0,,,19.00,,,7,7,,1,1,,,1,1,1,7000.00,0.00,0.00,,,,,,,,,,0,,,7,7,8,
224,Populonia,4695,79,da fuoco,rim,148,144,15,30,14.0,12.0,,,,60,65,o,,,7.66,7.22,6.91,no,very fine mica flecks visible on surface,,large pores on surface which look like they?re a result of bubbles popping,1,,,Y,50,5,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,5.,0,,10,14,0,3,1,0,0,0,,,15.00,,,7,7,,2,2,,,0,0,0,,0.00,0.00,,,,,,,,,,,,,7,7,8,
225,Populonia,4695,79,da fuoco,rim,41,49,,5,1.5,9.0,,,,35,75,o,,,4.43,6.53,5.98,,mice visible on surface; large spherical pores in the matrix,,very difficult to find the angle b/c of poor rim presentation,1,,,Y,30,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3,0,0,0,1,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,1,0,0,10,0,blackening goes down the whole outside,10,14,0,3,,0,0,0,,,,,,7,7,,2,2,,,1,1,1,,0.00,0.00,,,,,,,,,,0,,,7,7,8,
226,Populonia,4695,79,da fuoco,rim,27,25,16,15,7.5,5.0,,,,55,55,o,,,7.18,5.59,6.09,no,mica visible on surface,,,1,,,Y,0,20,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,4,0,0,0,1,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,0,0,0,0,0,5.,0,4 on in int 5 on ext,10,14,0,3,1,0,0,0,,,16.00,,,7,7,,2,2,,,1,1,1,,0.00,0.00,,,,,,,,,,0,,,7,7,8,
227,Populonia,4695,79,da fuoco,rim,34,25,28,8,8.0,5.0,,,,20,50,o,,,5.75,4.97,5.17,no,very fine mica on surface; large grains of quartz visible on surface and in break,,,1,,,,,,,0,0,1,0,0,0,rim_int,concentric,1,1,0,0,,,,,,,,,,,3,0,0,0,1,0,0,0,0,0,0,0,0,4,3,0,0,0,1,0,0,0,0,0,0,0,0,4.,0,abrasion on int carination,10,14,0,3,1,0,0,0,,,28.00,,,7,7,,1,1,,,1,1,1,7000.00,1.00,0.00,,,,,,,,,,0,,,7,7,8,
228,Populonia,4695,79,da fuoco,rim,41,36,33,5,5.5,7.0,,,,5,55,o,,,6.46,6.06,6.40,none,mica visible on surface; large grains of black spheres,,,1,,,N,,,,0,0,1,0,0,0,rim_int,concentric,1,1,0,0,,,,,,,,,,,3,0,0,0,1,0,0,0,0,0,0,0,0,4,3,0,0,0,0,1,0,0,0,0,0,0,0,5.,0,"abrasion along edge of int carination and lower lid seating; 4 int, 5 ext",10,14,0,3,1,0,0,0,,,33.00,,,7,7,,1,1,,,1,1,1,,1.00,0.00,,,,,,,,,,0,,,7,7,8,
229,Populonia,4695,79,da fuoco,rim,27,16,30,4,4.5,5.0,,,,5,40,o,,,8.16,6.61,7.03,no,fine mica visible; brown grain,,,1,lip,2,N,,,,0,0,1,0,0,0,rim_int,concentric,1,1,0,0,,,,,,,,,,,3,0,0,0,1,0,0,0,0,0,0,0,0,4,,0,0,0,0,0,0,0,0,0,0,0,0,,0,abrasion is along int rim carination and lower lid seat,10,14,0,3,0,0,0,0,,,30.00,,,7,7,,1,1,,,1,1,0,,1.00,0.00,,,,,,,,,,0,,,7,7,8,
230,Populonia,4695,79,da fuoco,rim,23,16,25,10,6.0,3.0,,,,10,30,o,,,5.87,6.81,5.33,no,mica visible on surface; small brown grains in break,,,2,int rim,0,Y,10,10,,0,0,1,0,0,0,rim_int,concentric,1,1,0,0,,,,,,,,,,,3,0,0,0,1,0,0,0,0,0,0,0,0,4,3,0,0,0,0,1,0,0,0,0,0,0,0,5.,0,abrasion along int rim carination,10,14,0,3,1,0,0,0,,,25.00,,,7,7,,1,1,,,1,1,1,,1.00,0.00,,,,,,,,,,0,,,7,7,8,
231,Populonia,4695,79,da fuoco,rim,26,25,8,25,5.0,4.5,,,,40,70,o,,,6.33,5.48,4.91,no,large mica pieces visible on surface; black spherical grains in break,,,1,lip,1,Y,30,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,4,0,0,0,0,1,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,1,0,0,10.,0,5 int; 10 ext; the chip on the rim looks postdep based on how fresh it is,10,14,0,3,1,0,0,0,,,8.00,,,7,7,,2,2,,,1,1,1,,0.00,0.00,,,,,,,,,,0,,,7,7,8,
232,Populonia,4695,79,da fuoco,rim,17,16,12,15,6.0,4.0,,,,40,90,o,,,6.50,7.23,6.05,,very fine mica visible throughout; a few white specks,,,1,,,N,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,1,0,0,0,0,0,0,0,0,4.,0,on ext,10,14,0,3,1,0,0,0,,,12.00,,,7,7,,2,2,,,1,0,1,,0.00,0.00,,,,,,,,,,,,,7,7,8,
233,Populonia,4695,79,da fuoco,rim,12,16,10,15,5.0,3.5,,,,50,100,o,,,7.22,9.02,8.00,,mica visible on surface; black granular spheres,,,2,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,4,0,0,0,0,0,0,0,0,0,1,0,0,10,4,0,0,0,0,0,0,0,0,0,1,0,0,10.,0,int and ext,10,14,0,3,1,0,0,0,,,10.00,,,7,7,,2,2,,,1,1,1,,0.00,0.00,,,,,,,,,,0,,,7,7,8,
234,Populonia,4695,79,da fuoco,rim,13,16,8,12,3.5,5.0,,,,45,70,o,,,4.45,6.07,7.10,,visible mica throughout; black spheres in matrix,,diameter rough estimate b/c this vessel is not symmetrical. maybe hand made or i just got a wonky edge of it,2,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3,0,0,0,1,0,0,0,0,0,0,0,0,4,3,0,0,0,0,1,0,0,0,0,0,0,0,5.,0,blackening 4 on int and wraps just around ext edge then stops; then 5 on ext,10,14,0,3,1,0,0,0,,,8.00,,,7,7,,2,2,,,1,1,1,,0.00,0.00,,,,,,,,,,0,,,7,7,8,
236,Populonia,4695,79,da fuoco,rim,6,9,,4,3.5,2.0,,,,15,,o,,,7.17,,6.84,,visible mica visible; small brown spheres,,,1,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2,0,0,0,1,0,0,0,0,0,0,0,0,4,2,0,0,0,1,0,0,0,0,0,0,0,0,4.,0,,10,14,0,3,0,0,0,0,,,,,,7,7,,3,1,,,1,1,1,7000.00,0.00,0.00,,,,,,,,,,0,,,7,7,8,
237,Populonia,4695,79,da fuoco,rim,16,16,33,4,6.0,3.5,,,,10,60,o,,,5.04,6.08,6.07,no,fine misa flakes visible on surface; white speck and brown granular spheres in matrix,,,1,,,,,,,0,0,1,0,0,0,rim_int,concentric,1,1,0,0,,,,,,,,,,,5,0,0,0,1,0,0,0,0,0,0,0,0,4,4,0,0,0,1,0,0,0,0,0,0,0,0,4.,0,black on int and ext; on ext underneath flange it is flaking onto my fingers; abrasion along interior rim above lid seating area,10,14,0,3,0,0,0,0,,,33.00,,,7,7,,1,1,,,1,1,1,7000.00,1.00,0.00,,,,,,,,,,1,,,7,7,8,
238,Populonia,4695,79,da fuoco,rim,34,36,31,12,8.0,4.5,,,,30,50,o,,,8.17,,4.55,no,mica visible on surface; brown spheres in int,,with ?spout?-like kink in rim; this is probably not a spout. maybe something for a removable handle or rope? no abrasion on it,1,,,,,,,0,0,1,0,0,0,rim_int,concentric,1,1,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,3,0,0,0,1,0,0,0,0,0,0,0,0,4.,0,black 4 ext; seems to follow edge of ?spout?; abrasion is on int carination,10,14,0,3,1,0,0,0,,,31.00,,,7,7,,1,1,,,1,0,1,,1.00,0.00,,,,,,,,,,,,,7,7,8,
239,Populonia,4695,79,da fuoco,rim,4,9,18,6,3.0,1.5,,,,30,,o,,,5.62,,5.39,,misa throughout; black grains in matrix,,,1,,,N,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,0,0,1,0,0,10,3,0,0,0,0,0,0,0,0,0,1,0,0,10.,0,,10,14,0,3,1,0,0,0,,,18.00,,,7,7,,3,2,,,1,1,1,,0.00,0.00,,,,,,,,,,0,,,7,7,8,
240,Populonia,4695,79,da fuoco,rim or lid,16,16,,4,3.0,3.0,,,,,,o,,,7.44,,6.78,,very fine mica visible throughout,,,1,,,N,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,0,0,1,0,0,10,3,0,0,0,0,1,0,0,0,0,0,0,0,5.,0,,11,14,0,3,0,0,0,0,,,,,,7,7,,1,4,,,1,1,1,,0.00,0.00,,,,,,,,,,0,,,7,7,8,
241,Populonia,4695,79,da fuoco,rim or lid,20,16,25,8,6.0,4.0,,,,40,,o,,,7.30,,6.11,,mica thoughout; brown spherical and rect grains,,sketchy angle id,1,,,N,,,,0,0,1,0,0,0,rim_int,concentric,1,1,0,0,,,,,,,,,,,2,0,0,0,0,1,0,0,0,0,0,0,0,5,2,0,0,0,0,1,0,0,0,0,0,0,0,5.,0,ext like 5; int like 5;  abrasion along int edge of lid,11,14,0,3,0,0,0,0,,,25.00,,,7,7,,1,4,,,1,1,1,,1.00,0.00,,,,,,,,,,0,,,7,7,8,
242,Populonia,4695,79,da fuoco,rim or lid,34,36,18,8,5.0,6.0,,,,40,,o,,,5.89,,6.20,,fine mica throughout; a few large black spheres,,,1,int rim,1,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,0,0,1,0,0,10,3,0,0,0,0,0,0,0,0,0,1,0,0,10.,0,int and ext,11,14,0,3,0,0,0,0,,,18.00,,,7,7,,1,4,,,1,1,1,,0.00,0.00,,,,,,,,,,0,,,7,7,8,
243,Populonia,4695,79,da fuoco,rim or lid,9,16,12,4,4.0,3.0,,,,35,,o,,,5.52,,4.77,no,very little mica visible; black specks,,,1,,,Y,0,10,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,0,0,0,0,0,0,5.,0,none on int,11,14,0,3,0,0,0,0,,,12.00,,,7,7,,1,4,,,1,0,1,,0.00,0.00,,,,,,,,,,,,,7,7,8,
244,Populonia,4695,79,da fuoco,rim,11,9,22,4,3.0,3.0,,,,20,40,o,,,7.70,,6.18,no,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,10,14,0,3,0,0,0,0,,,22.00,,,7,7,,1,1,,,0,0,0,,0.00,0.00,,,,,,,,,,,,,7,7,8,
245,Populonia,4695,79,da fuoco,rim,5,9,,4,3.5,1.5,,,,,,o,,,5.17,,,no,black specks; very fine mica throughout,,int edge where rim would be parallel to take angle is not preserved,1,,,N,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,1,0,0,0,0,0,0,0,0,4.,0,,10,14,0,3,0,0,0,0,,,,,,7,7,,3,,,,1,0,1,,0.00,0.00,,,,,,,,,,,,,7,7,8,
246,Populonia,4695,79,da fuoco,rim or lid,11,16,33,4,3.5,3.0,,,,20,,o,,,5.14,,5.25,no,very fine mica throughout,,,1,,,Y,10,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2,0,0,0,0,1,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,1,0,0,5.,0,int and ext,11,14,0,3,0,0,0,0,,,33.00,,,7,7,,1,4,,,1,1,1,,0.00,0.00,,,,,,,,,,0,,,7,7,8,
247,Populonia,4695,79,da fuoco,rim,7,9,13,6,2.5,3.0,,,,60,,o,,,6.99,,5.50,no,black elongated grains; mica visible throughout,,,1,lip,0,N,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,4,0,0,0,0,0,0,0,0,0,1,0,0,10,4,0,0,0,0,0,0,0,0,0,1,0,0,10.,0,,10,14,0,3,1,0,0,0,,,13.00,,,7,7,,1,1,,,1,1,1,,0.00,0.00,,,,,,,,,,0,,,7,7,8,
248,Populonia,4695,79,da fuoco,base,103,49,46,6,,,3.0,4.0,,,,,110,,13.62,16.87,9.35,no,large grains of quartz; visible pieces of mica; black pebbles,,,2,base,2,Y,0,5,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3,0,1,0,0,0,0,0,0,0,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,,0,on int,5,14,0,3,0,0,0,0,,,46.00,,,7,7,,,,,,1,1,0,,0.00,0.00,,,,,,,,,2,0,,,7,7,8,
249,Populonia,4695,79,irsc,rim or lid,5,4,25,4,2.5,2.0,,,,50,,o,,,7.10,,6.51,red slip int,fine mica inclusions; not much else visible,,,1,,,N,,,,0,0,1,0,0,0,rim_int,concentric,1,1,0,0,,,,,,,,,,,3,0,0,0,1,0,0,0,0,0,0,0,0,4,3,0,0,0,1,0,0,0,0,0,0,0,0,4.,0,abrasion on both side of carination; black on ext and int,11,21,0,3,0,0,0,0,,,25.00,,,7,7,,1,3,,,1,1,1,7000.00,1.00,0.00,,,,,,,,,,0,,,7,7,8,
250,Populonia,4695,79,da fuoco,rim,11,9,,4,3.0,3.5,,,,45,,o,,,7.50,,6.60,no,fine mica visible; small grains of brown,,,2,,,N,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,10,14,0,3,0,0,0,0,,,,,,7,7,,1,1,,,0,0,0,,0.00,0.00,,,,,,,,,,,,,7,7,8,
251,Populonia,4695,79,da fuoco,rim or lid,6,9,16,8,4.0,2.5,,,,55,,o,,,6.09,,5.75,no,very fine mica; large pink flakes,,,2,int rim,1,N,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,1,0,0,0,0,0,0,0,0,4.,0,,11,14,0,3,0,0,0,0,,,16.00,,,7,7,,1,4,,,1,0,1,,0.00,0.00,,,,,,,,,,,,,7,7,8,
252,Populonia,4695,79,da fuoco,base,102,64,7,50,,,6.0,2.0,,,,,130,,6.05,7.52,5.42,no,mica visible; black specks,,,1,,,Y,70,10,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,4,0,0,0,0,0,0,0,1,0,1,0,0,"8
10",4,0,0,0,0,0,0,0,1,0,1,0,0,108.,1,int and ext probably; hard to tell because of the calcium,5,14,0,3,0,0,0,0,,,7.00,,,7,7,,,,,,1,1,1,,0.00,0.00,,,,,,,,,1,0,,,7,7,8,
